source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,ruwe,phot_g_mean_mag,v_gc
1478837543019912064,212.47770607720577,33.71292924259555,0.14513238826510966,0.012724723666906357,-17.614304687651057,0.008209874853491783,-16.523745474945972,0.012201259844005108,-246.3054656982422,1.430850625038147,1.103285312652588,13.082727432250977,580.6451067159965
1165237276084904960,234.46887414616336,9.965674731423912,0.16358489763427428,0.015831703320145607,1.1006927873871353,0.016305668279528618,-24.53284021970673,0.01421354804188013,-156.42807006835938,2.581369400024414,0.9694733023643494,13.685744285583496,580.4005879693008
4326973843264734208,248.8922922632703,-14.518440116120086,0.2386564765858299,0.015496442094445229,-20.536095371043377,0.017633942887187004,-33.935028201551425,0.012217096984386444,-222.42083740234375,1.4910169839859009,0.9893730878829956,13.487730979919434,580.0575286707797
5869821409968074368,200.67888573846702,-59.63516683207281,0.11406903475098631,0.01376283448189497,-13.852129189460578,0.010062144137918949,-10.356808002403321,0.012118075974285603,250.9407196044922,1.676147699356079,0.9800800681114197,13.499516487121582,580.0535252223453
6453858828111935488,311.7615954891011,-61.87438216045012,0.18606914665451463,0.018624337390065193,21.03134675861571,0.012795544229447842,-3.833555582631596,0.013858524151146412,-83.65523529052734,3.3389813899993896,1.045412540435791,14.016417503356934,579.8358927940737
6041861753792202496,241.09705996656405,-29.239049555477795,0.19636886139857596,0.019715111702680588,-25.133323531724912,0.022252392023801804,-22.73184708783182,0.015812788158655167,80.56634521484375,2.872105121612549,0.980617105960846,14.028289794921875,579.5679792381324
4365174210108194816,254.72545437230653,-5.304399508109575,0.1533221740370871,0.018538739532232285,0.7680139843595212,0.021096983924508095,-22.775939907164787,0.015857303515076637,131.4992218017578,2.5275981426239014,1.017307996749878,14.29624080657959,578.4992197036796
6768513389259116544,295.7848936568585,-23.57901034679883,0.11855131750003936,0.01413938868790865,-13.90495214319361,0.016047965735197067,-12.697092635658388,0.014689561910927296,-51.89643859863281,2.3305609226226807,1.070888638496399,13.575697898864746,578.3732997628048
5789835473736346368,207.08161127555414,-76.35217448609085,0.1592616407100787,0.011367496103048325,-24.583898401243903,0.010860341601073742,-2.5277413375756006,0.014364280737936497,150.57247924804688,2.125443696975708,1.03200101852417,13.192093849182129,577.5406615571818
6702671849853765248,273.19207317347855,-51.27091928382492,0.16978565377516835,0.019109565764665604,-20.676728193200542,0.01873473823070526,-17.896930859077393,0.016118604689836502,-106.85896301269531,4.46866512298584,0.9958983659744263,14.233464241027832,575.7808846854246
5902491160240957568,227.7354608880664,-48.74644177558163,0.11321129815697277,0.013242052868008614,-13.206195915163288,0.013517411425709724,-13.237465201827472,0.013616383075714111,95.87931060791016,0.4731563329696655,1.0230499505996704,12.4503173828125,575.1987768332001
6268771541821388800,235.94828250164937,-10.913352315886867,0.13643926277797824,0.016972238197922707,4.4644774077543765,0.023610735312104225,-16.638293879157477,0.01559397578239441,271.33367919921875,3.8005778789520264,0.9760451316833496,13.67927074432373,575.1447233534205
