source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag
251973293032775808,58.68747195833965,52.6698554029986,2.3847528019221023,-16.590695024165548,1.166901508948147,5.924978,12.544447
252488830846012800,67.0613447349965,42.799072964035076,4.466708737272196,4.687773506772321,-38.504774541132306,5.3100476,12.232261
252569301352903808,67.35064091474189,43.484948929745464,5.890293300562384,-24.08848259534389,-7.253283389969901,8.326228,11.073852
253089370351118208,70.02835539058653,44.927936963655604,1.1896492688084699,3.6099591437011322,-9.776595859300887,6.48597,13.53741
254027288129274880,69.61232583575645,46.36377180790167,1.6462022781361567,9.169377388132444,-6.444688859300296,5.707302,14.848599
254647069092134016,73.84766234760889,46.42461185674936,4.220814828591419,15.159644967793412,-39.3659459436089,8.299992,14.7821245
255321031060409472,74.14288701342858,47.743991742481064,1.9177562491139895,2.6661295602398027,-12.76966135584799,9.18824,13.567585
255759083364333184,73.53510900552037,47.97218551535389,1.8256610215724682,2.148166631760943,-12.045695979904899,13.017181,13.19934
256500605176826624,73.55696624634967,49.581220256070516,6.145945276874771,-13.933328374592762,-0.9656979173539866,12.912326,8.539267
258567098622694528,68.93461707469937,49.53863010063498,5.575355508123062,-10.501932537293486,3.5878300674667,6.498652,12.239597
258922898013131776,68.7595276020706,50.545060118933655,3.914483683249083,12.722870788084872,-6.502673988235104,5.1351895,14.966362
259844494914616192,73.87606306453573,51.15362898513809,4.431883606026418,-5.831726812581022,-23.467743031730556,29.976267,13.199232
260014575618403712,74.3858835546868,51.79806692222933,12.685957111924235,23.940423237929572,19.387444288692173,46.692726,14.361539
260063469526132736,75.54496538202069,52.477120130504595,2.8673076436981573,12.084014027100817,-10.960016992179654,6.501623,14.280518
